offset,original_text,spanish_text,original_length,padding_available,real_max_length,encoding,category,translation,notes
0x0006FDFA,"<0x01><0x96><0x02><0x94> <0x21><0x3C><0x22><0x2A>óD:<0x8A><0xFB><0x38>ú<0x28><0x78><0x49><0x46> <0x91><0x01><0x96>é<0x49><0x02><0x91> <0x21><0x02><0x22><0x3B><0x1C>D:<0x7E><0xFB><0x02><0x20><0x21><0x1C><0x02><0x22><0x88>:W<0xF8><0x28><0x78><0x41><0x46> <0x91><0x01><0x96><0x02><0x94> <0x21><0x3C><0x22><0x3B><0x1C>D:í<0xFB><0x28><0x78><0x02><0x21><0x94><0xF7><0x6D><0xF8><0x03>""<0x18>B<0x98><0x46>0<0x46>:B<0x01>B <0x47><0x04><0x71><0x03><0x02>R<0x73><0x3A><0x08><0x1D><0x02>  <0x18><0x1D><0x02><0x02>h<0x73><0x3A><0x08>Z<0x73><0x3A><0x08><0x7A><0x61><0x41><0x08>ç<0x61><0x41><0x08>d<0x73><0x3A><0x08>ñ<0x08>  <0x88><0x61><0x41><0x08><0x90><0x61><0x41><0x08><0x10><0xB5><0x05><0x4C><0x20><0x78> <0x21><0x87>:<0x86><0xF8><0x20><0x78><0x93><0xF7>Y","<0x01><0x96><0x02><0x94> <0x21><0x3C><0x22><0x2A>óD:<0x8A><0xFB><0x38>ú<0x28><0x78><0x49><0x46> <0x91><0x01><0x96>é<0x49><0x02><0x91> <0x21><0x02><0x22><0x3B><0x1C>D:<0x7E><0xFB><0x02><0x20><0x21><0x1C><0x02><0x22><0x88>:W<0xF8><0x28><0x78><0x41><0x46> <0x91><0x01><0x96><0x02><0x94> <0x21><0x3C><0x22><0x3B><0x1C>D:í<0xFB><0x28><0x78><0x02><0x21><0x94><0xF7><0x6D><0xF8><0x03>""<0x18>B<0x98><0x46>0<0x46>:B<0x01>B <0x47><0x04><0x71><0x03><0x02>R<0x73><0x3A><0x08><0x1D><0x02>  <0x18><0x1D><0x02><0x02>h<0x73><0x3A><0x08>Z<0x73><0x3A><0x08><0x15><0x4D><0x28><0x08><0x1D><0x4D><0x28><0x08>d<0x73><0x3A><0x08>ñ<0x08>  <0x31><0x4D><0x28><0x08>ú<0x4D><0x28><0x08><0x10><0xB5><0x05><0x4C><0x20><0x78> <0x21><0x87>:<0x86><0xF8><0x20><0x78><0x93><0xF7>Y",155,2,157,pokemon,description,,
0x0006FDFB,"<0x96><0x02><0x94> <0x21><0x3C><0x22><0x2A>óD:<0x8A><0xFB><0x38>ú<0x28><0x78><0x49><0x46> <0x91><0x01><0x96>é<0x49><0x02><0x91> <0x21><0x02><0x22><0x3B><0x1C>D:<0x7E><0xFB><0x02><0x20><0x21><0x1C><0x02><0x22><0x88>:W<0xF8><0x28><0x78><0x41><0x46> <0x91><0x01><0x96><0x02><0x94> <0x21><0x3C><0x22><0x3B><0x1C>D:í<0xFB><0x28><0x78><0x02><0x21><0x94><0xF7><0x6D><0xF8><0x03>""<0x18>B<0x98><0x46>0<0x46>:B<0x01>B <0x47><0x04><0x71><0x03><0x02>R<0x73><0x3A><0x08><0x1D><0x02>  <0x18><0x1D><0x02><0x02>h<0x73><0x3A><0x08>Z<0x73><0x3A><0x08><0x7A><0x61><0x41><0x08>ç<0x61><0x41><0x08>d<0x73><0x3A><0x08>ñ<0x08>  <0x88><0x61><0x41><0x08><0x90><0x61><0x41><0x08><0x10><0xB5><0x05><0x4C><0x20><0x78> <0x21><0x87>:<0x86><0xF8><0x20><0x78><0x93><0xF7>Y","<0x96><0x02><0x94> <0x21><0x3C><0x22><0x2A>óD:<0x8A><0xFB><0x38>ú<0x28><0x78><0x49><0x46> <0x91><0x01><0x96>é<0x49><0x02><0x91> <0x21><0x02><0x22><0x3B><0x1C>D:<0x7E><0xFB><0x02><0x20><0x21><0x1C><0x02><0x22><0x88>:W<0xF8><0x28><0x78><0x41><0x46> <0x91><0x01><0x96><0x02><0x94> <0x21><0x3C><0x22><0x3B><0x1C>D:í<0xFB><0x28><0x78><0x02><0x21><0x94><0xF7><0x6D><0xF8><0x03>""<0x18>B<0x98><0x46>0<0x46>:B<0x01>B <0x47><0x04><0x71><0x03><0x02>R<0x73><0x3A><0x08><0x1D><0x02>  <0x18><0x1D><0x02><0x02>h<0x73><0x3A><0x08>Z<0x73><0x3A><0x08><0x15><0x4D><0x28><0x08><0x1D><0x4D><0x28><0x08>d<0x73><0x3A><0x08>ñ<0x08>  <0x31><0x4D><0x28><0x08>ú<0x4D><0x28><0x08><0x10><0xB5><0x05><0x4C><0x20><0x78> <0x21><0x87>:<0x86><0xF8><0x20><0x78><0x93><0xF7>Y",154,2,156,pokemon,description,,
0x0006FDFC,"<0x02><0x94> <0x21><0x3C><0x22><0x2A>óD:<0x8A><0xFB><0x38>ú<0x28><0x78><0x49><0x46> <0x91><0x01><0x96>é<0x49><0x02><0x91> <0x21><0x02><0x22><0x3B><0x1C>D:<0x7E><0xFB><0x02><0x20><0x21><0x1C><0x02><0x22><0x88>:W<0xF8><0x28><0x78><0x41><0x46> <0x91><0x01><0x96><0x02><0x94> <0x21><0x3C><0x22><0x3B><0x1C>D:í<0xFB><0x28><0x78><0x02><0x21><0x94><0xF7><0x6D><0xF8><0x03>""<0x18>B<0x98><0x46>0<0x46>:B<0x01>B <0x47><0x04><0x71><0x03><0x02>R<0x73><0x3A><0x08><0x1D><0x02>  <0x18><0x1D><0x02><0x02>h<0x73><0x3A><0x08>Z<0x73><0x3A><0x08><0x7A><0x61><0x41><0x08>ç<0x61><0x41><0x08>d<0x73><0x3A><0x08>ñ<0x08>  <0x88><0x61><0x41><0x08><0x90><0x61><0x41><0x08><0x10><0xB5><0x05><0x4C><0x20><0x78> <0x21><0x87>:<0x86><0xF8><0x20><0x78><0x93><0xF7>Y","<0x02><0x94> <0x21><0x3C><0x22><0x2A>óD:<0x8A><0xFB><0x38>ú<0x28><0x78><0x49><0x46> <0x91><0x01><0x96>é<0x49><0x02><0x91> <0x21><0x02><0x22><0x3B><0x1C>D:<0x7E><0xFB><0x02><0x20><0x21><0x1C><0x02><0x22><0x88>:W<0xF8><0x28><0x78><0x41><0x46> <0x91><0x01><0x96><0x02><0x94> <0x21><0x3C><0x22><0x3B><0x1C>D:í<0xFB><0x28><0x78><0x02><0x21><0x94><0xF7><0x6D><0xF8><0x03>""<0x18>B<0x98><0x46>0<0x46>:B<0x01>B <0x47><0x04><0x71><0x03><0x02>R<0x73><0x3A><0x08><0x1D><0x02>  <0x18><0x1D><0x02><0x02>h<0x73><0x3A><0x08>Z<0x73><0x3A><0x08><0x15><0x4D><0x28><0x08><0x1D><0x4D><0x28><0x08>d<0x73><0x3A><0x08>ñ<0x08>  <0x31><0x4D><0x28><0x08>ú<0x4D><0x28><0x08><0x10><0xB5><0x05><0x4C><0x20><0x78> <0x21><0x87>:<0x86><0xF8><0x20><0x78><0x93><0xF7>Y",153,2,155,pokemon,description,,
0x0006FDFD,"<0x94> <0x21><0x3C><0x22><0x2A>óD:<0x8A><0xFB><0x38>ú<0x28><0x78><0x49><0x46> <0x91><0x01><0x96>é<0x49><0x02><0x91> <0x21><0x02><0x22><0x3B><0x1C>D:<0x7E><0xFB><0x02><0x20><0x21><0x1C><0x02><0x22><0x88>:W<0xF8><0x28><0x78><0x41><0x46> <0x91><0x01><0x96><0x02><0x94> <0x21><0x3C><0x22><0x3B><0x1C>D:í<0xFB><0x28><0x78><0x02><0x21><0x94><0xF7><0x6D><0xF8><0x03>""<0x18>B<0x98><0x46>0<0x46>:B<0x01>B <0x47><0x04><0x71><0x03><0x02>R<0x73><0x3A><0x08><0x1D><0x02>  <0x18><0x1D><0x02><0x02>h<0x73><0x3A><0x08>Z<0x73><0x3A><0x08><0x7A><0x61><0x41><0x08>ç<0x61><0x41><0x08>d<0x73><0x3A><0x08>ñ<0x08>  <0x88><0x61><0x41><0x08><0x90><0x61><0x41><0x08><0x10><0xB5><0x05><0x4C><0x20><0x78> <0x21><0x87>:<0x86><0xF8><0x20><0x78><0x93><0xF7>Y","<0x94> <0x21><0x3C><0x22><0x2A>óD:<0x8A><0xFB><0x38>ú<0x28><0x78><0x49><0x46> <0x91><0x01><0x96>é<0x49><0x02><0x91> <0x21><0x02><0x22><0x3B><0x1C>D:<0x7E><0xFB><0x02><0x20><0x21><0x1C><0x02><0x22><0x88>:W<0xF8><0x28><0x78><0x41><0x46> <0x91><0x01><0x96><0x02><0x94> <0x21><0x3C><0x22><0x3B><0x1C>D:í<0xFB><0x28><0x78><0x02><0x21><0x94><0xF7><0x6D><0xF8><0x03>""<0x18>B<0x98><0x46>0<0x46>:B<0x01>B <0x47><0x04><0x71><0x03><0x02>R<0x73><0x3A><0x08><0x1D><0x02>  <0x18><0x1D><0x02><0x02>h<0x73><0x3A><0x08>Z<0x73><0x3A><0x08><0x15><0x4D><0x28><0x08><0x1D><0x4D><0x28><0x08>d<0x73><0x3A><0x08>ñ<0x08>  <0x31><0x4D><0x28><0x08>ú<0x4D><0x28><0x08><0x10><0xB5><0x05><0x4C><0x20><0x78> <0x21><0x87>:<0x86><0xF8><0x20><0x78><0x93><0xF7>Y",152,2,154,pokemon,description,,
0x0006FE11,"<0x96>é<0x49><0x02><0x91> <0x21><0x02><0x22><0x3B><0x1C>D:<0x7E><0xFB><0x02><0x20><0x21><0x1C><0x02><0x22><0x88>:W<0xF8><0x28><0x78><0x41><0x46> <0x91><0x01><0x96><0x02><0x94> <0x21><0x3C><0x22><0x3B><0x1C>D:í<0xFB><0x28><0x78><0x02><0x21><0x94><0xF7><0x6D><0xF8><0x03>""<0x18>B<0x98><0x46>0<0x46>:B<0x01>B <0x47><0x04><0x71><0x03><0x02>R<0x73><0x3A><0x08><0x1D><0x02>  <0x18><0x1D><0x02><0x02>h<0x73><0x3A><0x08>Z<0x73><0x3A><0x08><0x7A><0x61><0x41><0x08>ç<0x61><0x41><0x08>d<0x73><0x3A><0x08>ñ<0x08>  <0x88><0x61><0x41><0x08><0x90><0x61><0x41><0x08><0x10><0xB5><0x05><0x4C><0x20><0x78> <0x21><0x87>:<0x86><0xF8><0x20><0x78><0x93><0xF7>Y","<0x96>é<0x49><0x02><0x91> <0x21><0x02><0x22><0x3B><0x1C>D:<0x7E><0xFB><0x02><0x20><0x21><0x1C><0x02><0x22><0x88>:W<0xF8><0x28><0x78><0x41><0x46> <0x91><0x01><0x96><0x02><0x94> <0x21><0x3C><0x22><0x3B><0x1C>D:í<0xFB><0x28><0x78><0x02><0x21><0x94><0xF7><0x6D><0xF8><0x03>""<0x18>B<0x98><0x46>0<0x46>:B<0x01>B <0x47><0x04><0x71><0x03><0x02>R<0x73><0x3A><0x08><0x1D><0x02>  <0x18><0x1D><0x02><0x02>h<0x73><0x3A><0x08>Z<0x73><0x3A><0x08><0x15><0x4D><0x28><0x08><0x1D><0x4D><0x28><0x08>d<0x73><0x3A><0x08>ñ<0x08>  <0x31><0x4D><0x28><0x08>ú<0x4D><0x28><0x08><0x10><0xB5><0x05><0x4C><0x20><0x78> <0x21><0x87>:<0x86><0xF8><0x20><0x78><0x93><0xF7>Y",132,2,134,pokemon,description,,
0x0009BE91,"<0xB5> <0x06> <0x0E><0x02><0x49>2:<0x9E><0xFC><0x01>B <0x47>':<0x3D><0x08><0x30><0xB5> <0x06><0x05><0x0E>7 <0x40><0x19>F <0x0D><0x49><0x44><0x18><0x04><0x20><0x68><0xF7><0x73><0xF8><0x60><0x89> <0x49><0x08><0x47><0x77><0x44><0x9A><0x08> <0x0E><0x01><0x28><0x14>W<0x01><0x48> <0x47>  i<0x44><0x9A><0x08><0x28><0x1C> :i<0xF8><0x60><0x89><0x61><0x88><0x01><0x22> :h<0xF8><0x0B>l  <0x98><0x50> <0x03>s<0x67><0x41><0x08><0x0D>E<0x09><0x08><0x03><0x49><0x04><0x4A><0x28><0x1C>2:<0x2F><0xFC><0x30>B<0x01>B <0x47><0x61><0x68><0x41><0x08><0x99>E<0x09><0x08> <0x49><0x08><0x47><0x69>7w<0x09><0x26><0x20>,<0xF7>A","<0xB5> <0x06> <0x0E><0x02><0x49>2:<0x9E><0xFC><0x01>B <0x47>':<0x3D><0x08><0x30><0xB5> <0x06><0x05><0x0E>7 <0x40><0x19>F <0x0D><0x49><0x44><0x18><0x04><0x20><0x68><0xF7><0x73><0xF8><0x60><0x89> <0x49><0x08><0x47><0x77><0x44><0x9A><0x08> <0x0E><0x01><0x28><0x14>W<0x01><0x48> <0x47>  i<0x44><0x9A><0x08><0x28><0x1C> :i<0xF8><0x60><0x89><0x61><0x88><0x01><0x22> :h<0xF8><0x0B>l  <0x98><0x50> <0x03><0x77><0xB7><0x19><0x08><0x0D>E<0x09><0x08><0x03><0x49><0x04><0x4A><0x28><0x1C>2:<0x2F><0xFC><0x30>B<0x01>B <0x47><0x61><0x68><0x41><0x08><0x99>E<0x09><0x08> <0x49><0x08><0x47><0x69>7w<0x09><0x26><0x20>,<0xF7>A",136,2,138,pokemon,description,,
0x0009BEA5,"<0xB5> <0x06><0x05><0x0E>7 <0x40><0x19>F <0x0D><0x49><0x44><0x18><0x04><0x20><0x68><0xF7><0x73><0xF8><0x60><0x89> <0x49><0x08><0x47><0x77><0x44><0x9A><0x08> <0x0E><0x01><0x28><0x14>W<0x01><0x48> <0x47>  i<0x44><0x9A><0x08><0x28><0x1C> :i<0xF8><0x60><0x89><0x61><0x88><0x01><0x22> :h<0xF8><0x0B>l  <0x98><0x50> <0x03>s<0x67><0x41><0x08><0x0D>E<0x09><0x08><0x03><0x49><0x04><0x4A><0x28><0x1C>2:<0x2F><0xFC><0x30>B<0x01>B <0x47><0x61><0x68><0x41><0x08><0x99>E<0x09><0x08> <0x49><0x08><0x47><0x69>7w<0x09><0x26><0x20>,<0xF7>A","<0xB5> <0x06><0x05><0x0E>7 <0x40><0x19>F <0x0D><0x49><0x44><0x18><0x04><0x20><0x68><0xF7><0x73><0xF8><0x60><0x89> <0x49><0x08><0x47><0x77><0x44><0x9A><0x08> <0x0E><0x01><0x28><0x14>W<0x01><0x48> <0x47>  i<0x44><0x9A><0x08><0x28><0x1C> :i<0xF8><0x60><0x89><0x61><0x88><0x01><0x22> :h<0xF8><0x0B>l  <0x98><0x50> <0x03><0x77><0xB7><0x19><0x08><0x0D>E<0x09><0x08><0x03><0x49><0x04><0x4A><0x28><0x1C>2:<0x2F><0xFC><0x30>B<0x01>B <0x47><0x61><0x68><0x41><0x08><0x99>E<0x09><0x08> <0x49><0x08><0x47><0x69>7w<0x09><0x26><0x20>,<0xF7>A",116,2,118,pokemon,description,,
0x0009BEC5,"<0x0E><0x01><0x28><0x14>W<0x01><0x48> <0x47>  i<0x44><0x9A><0x08><0x28><0x1C> :i<0xF8><0x60><0x89><0x61><0x88><0x01><0x22> :h<0xF8><0x0B>l  <0x98><0x50> <0x03>s<0x67><0x41><0x08><0x0D>E<0x09><0x08><0x03><0x49><0x04><0x4A><0x28><0x1C>2:<0x2F><0xFC><0x30>B<0x01>B <0x47><0x61><0x68><0x41><0x08><0x99>E<0x09><0x08> <0x49><0x08><0x47><0x69>7w<0x09><0x26><0x20>,<0xF7>A","<0x0E><0x01><0x28><0x14>W<0x01><0x48> <0x47>  i<0x44><0x9A><0x08><0x28><0x1C> :i<0xF8><0x60><0x89><0x61><0x88><0x01><0x22> :h<0xF8><0x0B>l  <0x98><0x50> <0x03><0x77><0xB7><0x19><0x08><0x0D>E<0x09><0x08><0x03><0x49><0x04><0x4A><0x28><0x1C>2:<0x2F><0xFC><0x30>B<0x01>B <0x47><0x61><0x68><0x41><0x08><0x99>E<0x09><0x08> <0x49><0x08><0x47><0x69>7w<0x09><0x26><0x20>,<0xF7>A",84,2,86,pokemon,description,,
0x0009BED5,"<0x1C> :i<0xF8><0x60><0x89><0x61><0x88><0x01><0x22> :h<0xF8><0x0B>l  <0x98><0x50> <0x03>s<0x67><0x41><0x08><0x0D>E<0x09><0x08><0x03><0x49><0x04><0x4A><0x28><0x1C>2:<0x2F><0xFC><0x30>B<0x01>B <0x47><0x61><0x68><0x41><0x08><0x99>E<0x09><0x08> <0x49><0x08><0x47><0x69>7w<0x09><0x26><0x20>,<0xF7>A","<0x1C> :i<0xF8><0x60><0x89><0x61><0x88><0x01><0x22> :h<0xF8><0x0B>l  <0x98><0x50> <0x03><0x77><0xB7><0x19><0x08><0x0D>E<0x09><0x08><0x03><0x49><0x04><0x4A><0x28><0x1C>2:<0x2F><0xFC><0x30>B<0x01>B <0x47><0x61><0x68><0x41><0x08><0x99>E<0x09><0x08> <0x49><0x08><0x47><0x69>7w<0x09><0x26><0x20>,<0xF7>A",68,2,70,pokemon,description,,
0x000A1999,<0xB5> <0x06><0x04><0x0E><0x08><0x48>R<0xF7>n<0xFD> <0x06> <0x28><0x10>Wñ<0x20>V<0xF7><0x8E><0xFC><0x04><0x48>0 <0x09><0x19>O <0x09><0x18><0x03><0x48><0x08><0x60><0x0B>l<0x20><0x40>  <0x90><0x50> <0x03>u<0x19><0x0A><0x08><0x04><0x4A><0x05><0x4B><0x20><0x1C><0x02><0x21><0x67>:<0x4C><0xFA><0x10>B<0x01>B <0x47>  <0x9E><0x65><0x41><0x08><0xF9>0<0x10><0x08> <0x49><0x08><0x47>ç<0x03><0xA0><0x08><0xF7><0xFC> <0x06> <0x28><0x1C>W<0x11><0x4C><0x22><0x88><0x0F><0x4B><0x04><0x20> <0x21> :<0x47><0xFC><0x0C><0x4D><0x20><0x88><0xF8><0xF7><0x9D>,<0xB5> <0x06><0x04><0x0E><0x08><0x48>R<0xF7>n<0xFD> <0x06> <0x28><0x10>Wñ<0x20>V<0xF7><0x8E><0xFC><0x04><0x48>0 <0x09><0x19>O <0x09><0x18><0x03><0x48><0x08><0x60><0x0B>l<0x20><0x40>  <0x90><0x50> <0x03>u<0x19><0x0A><0x08><0x04><0x4A><0x05><0x4B><0x20><0x1C><0x02><0x21><0x67>:<0x4C><0xFA><0x10>B<0x01>B <0x47>  <0x0B><0xB7><0x19><0x08><0xF9>0<0x10><0x08> <0x49><0x08><0x47>ç<0x03><0xA0><0x08><0xF7><0xFC> <0x06> <0x28><0x1C>W<0x11><0x4C><0x22><0x88><0x0F><0x4B><0x04><0x20> <0x21> :<0x47><0xFC><0x0C><0x4D><0x20><0x88><0xF8><0xF7><0x9D>,116,1,117,pokemon,description,,
0x000A2239,"<0xB5> <0x06><0x05><0x0E><0x0A><0x48> <0x88><0xF8><0xF7><0x0D><0xF8> <0x06> <0x0E><0x05><0x28><0x14>W<0x07><0x4C><0x07><0x49><0x20><0x1C><0x66><0xF7>/
<0x06><0x4B><0x28><0x1C><0x04><0x21><0x22><0x1C><0x9C>:<0x5E><0xFC><0x11>l  <0x30>.<0x03><0x02><0x18><0x1D><0x02><0x02><0x25><0x64><0x41><0x08><0xB9>n<0x13><0x08><0x05><0x48>8 <0x49><0x19>O <0x09><0x18><0x89><0x7B><0x28><0x1C>
<0xF7><0x43>","<0xB5> <0x06><0x05><0x0E><0x0A><0x48> <0x88><0xF8><0xF7><0x0D><0xF8> <0x06> <0x0E><0x05><0x28><0x14>W<0x07><0x4C><0x07><0x49><0x20><0x1C><0x66><0xF7>/
<0x06><0x4B><0x28><0x1C><0x04><0x21><0x22><0x1C><0x9C>:<0x5E><0xFC><0x11>l  <0x30>.<0x03><0x02><0x18><0x1D><0x02><0x02><0x5B>'<0x19><0x08><0xB9>n<0x13><0x08><0x05><0x48>8 <0x49><0x19>O <0x09><0x18><0x89><0x7B><0x28><0x1C>
<0xF7><0x43>",80,3,83,pokemon,description,,
0x000C05AF,"<0x20><0x02>:V<0xFD> :<0x34><0xFC> <0x06> <0x0E>ó<0x21> <0x22><0x04>:à<0xF9> :<0x2C><0xFC> <0x06> <0x0E><0x19><0x21> <0x22><0x04>:L<0xF9>ll  <0xB5><0x8E><0x41><0x08><0x8B><0x8E><0x41><0x08><0x0D><0x48>G<0x79><0x80><0x20><0x08><0x40> <0x28> Vul<0x41><0xF7><0xB7><0xF9> <0x06> <0x28> Vol :<0x8D><0xFA> <0x20><0x43><0xF7>T<0xFC> :Z<0xFA><0x01><0x20><0x43><0xF7>O<0xFC><0x03><0x48><0x01><0x68><0x03><0x4A><0x89><0x18>Il,<0x7A><0x03><0x02>Z<0x99><0x03><0x02><0xA0><0x47>  <0x02>:x
 <0x06> <0x0E><0x01><0x38><0x05><0x28> eLl<0x80> <0x02><0x49><0x40><0x18> <0x68><0x87><0x46>  <0x44><0x06><0x0C><0x08><0x5C><0x06><0x0C><0x08>H<0x07><0x0C><0x08><0x62><0x06><0x0C><0x08><0x0C><0x07><0x0C><0x08><0x40><0x07><0x0C><0x08><0x98><0x07><0x0C><0x08><0x02>:<0x8C><0xFD><0xAF>l :<0x59><0xFA> :2<0xFA> :<0x97><0xFA>","<0x20><0x02>:V<0xFD> :<0x34><0xFC> <0x06> <0x0E>ó<0x21> <0x22><0x04>:à<0xF9> :<0x2C><0xFC> <0x06> <0x0E><0x19><0x21> <0x22><0x04>:L<0xF9>ll  <0x75><0x2A><0x1C><0x08><0x8B><0x8E><0x41><0x08><0x0D><0x48>G<0x79><0x80><0x20><0x08><0x40> <0x28> Vul<0x41><0xF7><0xB7><0xF9> <0x06> <0x28> Vol :<0x8D><0xFA> <0x20><0x43><0xF7>T<0xFC> :Z<0xFA><0x01><0x20><0x43><0xF7>O<0xFC><0x03><0x48><0x01><0x68><0x03><0x4A><0x89><0x18>Il,<0x7A><0x03><0x02>Z<0x99><0x03><0x02><0xA0><0x47>  <0x02>:x
 <0x06> <0x0E><0x01><0x38><0x05><0x28> eLl<0x80> <0x02><0x49><0x40><0x18> <0x68><0x87><0x46>  <0x44><0x06><0x0C><0x08><0x5C><0x06><0x0C><0x08>H<0x07><0x0C><0x08><0x62><0x06><0x0C><0x08><0x0C><0x07><0x0C><0x08><0x40><0x07><0x0C><0x08><0x98><0x07><0x0C><0x08><0x02>:<0x8C><0xFD><0xAF>l :<0x59><0xFA> :2<0xFA> :<0x97><0xFA>",191,3,194,pokemon,description,,
0x000E4BDC,<0x03>H<0xFF><0xF7>o<0xFE><0x03>H<0x01>h<0x08>x<0x01>0u<0xE1><0x81><0xE4>A<0x08><0xB4><0xAA><0x03><0x02><0x07>H<0x01>!,<0x03>H<0xFF><0xF7>o<0xFE><0x03>H<0x01>h<0x08>x<0x01>0u<0xE1>\<0xA3><0x19><0x08><0xB4><0xAA><0x03><0x02><0x07>H<0x01>!,28,2,30,ascii,dialogue,,
0x000E5251,<0xF7><0x36><0xFB>ól  '9<0x03><0x02><0x63><0x02>  :<0x30> <0x03><0x67><0x0A>  :<0x1C><0x02><0x02><0xFB>o<0x41><0x08><0x03><0x48>,<0xF7><0x36><0xFB>ól  '9<0x03><0x02><0x63><0x02>  :<0x30> <0x03><0x67><0x0A>  :<0x1C><0x02><0x02>U<0x98><0x19><0x08><0x03><0x48>,33,1,34,pokemon,description,,
0x000F3604,"<0xA0><0x86><0x01> <0x10>ú  t<0x5C><0x41><0x08>:<0xB5><0x47><0x46><0x80>'À""Fóg<0x04>F<0x24><0x64><0x02><0x01>7<0x80><0x46><0x6A><0x46> <0x26><0x21><0x49><0x80><0x25><0x6D><0x01><0x21><0x4F>ç<0x20> <0x06>É<0x46><0x16><0x80><0x68><0x46><0x08><0x60><0x4B><0x60><0x8F><0x60><0x88><0x68><0x5B><0x19><0x64>é?<0x42><0xF5>d<0x16><0x80><0x6A><0x46><0x0A><0x60><0x4B><0x60><0x60><0x08><0x62><0x46><0x10><0x43><0x88><0x60><0x88><0x68>l<0x20>F<0x04><0x80>óg  <0x24><0x01><0x94><0x11><0x4A><0x41><0x46><0x11><0x60><0x50><0x60><0x98><0x08><0x85><0x21><0x09><0x06><0x08><0x43><0x90><0x60><0x90><0x68><0xA0><0x21>O<0x04><0x68><0x46><0x04><0x80><0x10><0x60><0x51><0x60><0x5B><0x08>ç<0x20> <0x06><0x03><0x43><0x93><0x60><0x90><0x68>à<0xF7><0x48>","<0xA0><0x86><0x01> <0x10>ú  è<0x73><0x19><0x08>:<0xB5><0x47><0x46><0x80>'À""Fóg<0x04>F<0x24><0x64><0x02><0x01>7<0x80><0x46><0x6A><0x46> <0x26><0x21><0x49><0x80><0x25><0x6D><0x01><0x21><0x4F>ç<0x20> <0x06>É<0x46><0x16><0x80><0x68><0x46><0x08><0x60><0x4B><0x60><0x8F><0x60><0x88><0x68><0x5B><0x19><0x64>é?<0x42><0xF5>d<0x16><0x80><0x6A><0x46><0x0A><0x60><0x4B><0x60><0x60><0x08><0x62><0x46><0x10><0x43><0x88><0x60><0x88><0x68>l<0x20>F<0x04><0x80>óg  <0x24><0x01><0x94><0x11><0x4A><0x41><0x46><0x11><0x60><0x50><0x60><0x98><0x08><0x85><0x21><0x09><0x06><0x08><0x43><0x90><0x60><0x90><0x68><0xA0><0x21>O<0x04><0x68><0x46><0x04><0x80><0x10><0x60><0x51><0x60><0x5B><0x08>ç<0x20> <0x06><0x03><0x43><0x93><0x60><0x90><0x68>à<0xF7><0x48>",147,2,149,pokemon,dialogue,,
0x00108868,"<0x02><0x90><0x03><0x90><0x04><0x90><0x01><0x20><0x02><0x21><0x22><0x1C> ó<0x03>:<0x3B><0xF8><0x05>""<0x10>B<0x01>B <0x47>  <0xF5><0x62><0x41><0x08><0x10><0xB5>É""<0x10><0x4C><0x21><0x68><0x10><0x4A>Y<0x88><0x02>'<0x1F><0xF7><0x63>","<0x02><0x90><0x03><0x90><0x04><0x90><0x01><0x20><0x02><0x21><0x22><0x1C> ó<0x03>:<0x3B><0xF8><0x05>""<0x10>B<0x01>B <0x47>  T<0x4E><0x28><0x08><0x10><0xB5>É""<0x10><0x4C><0x21><0x68><0x10><0x4A>Y<0x88><0x02>'<0x1F><0xF7><0x63>",49,1,50,pokemon,description,,
0x00108878,"<0x3B><0xF8><0x05>""<0x10>B<0x01>B <0x47>  <0xF5><0x62><0x41><0x08><0x10><0xB5>É""<0x10><0x4C><0x21><0x68><0x10><0x4A>Y<0x88><0x02>'<0x1F><0xF7><0x63>","<0x3B><0xF8><0x05>""<0x10>B<0x01>B <0x47>  T<0x4E><0x28><0x08><0x10><0xB5>É""<0x10><0x4C><0x21><0x68><0x10><0x4A>Y<0x88><0x02>'<0x1F><0xF7><0x63>",33,1,34,pokemon,description,,
0x0010887C,"<0x10>B<0x01>B <0x47>  <0xF5><0x62><0x41><0x08><0x10><0xB5>É""<0x10><0x4C><0x21><0x68><0x10><0x4A>Y<0x88><0x02>'<0x1F><0xF7><0x63>","<0x10>B<0x01>B <0x47>  T<0x4E><0x28><0x08><0x10><0xB5>É""<0x10><0x4C><0x21><0x68><0x10><0x4A>Y<0x88><0x02>'<0x1F><0xF7><0x63>",29,1,30,pokemon,description,,
0x0010887F,"B <0x47>  <0xF5><0x62><0x41><0x08><0x10><0xB5>É""<0x10><0x4C><0x21><0x68><0x10><0x4A>Y<0x88><0x02>'<0x1F><0xF7><0x63>","B <0x47>  T<0x4E><0x28><0x08><0x10><0xB5>É""<0x10><0x4C><0x21><0x68><0x10><0x4A>Y<0x88><0x02>'<0x1F><0xF7><0x63>",26,1,27,pokemon,location,,
